link,DexNum,name,form,,DexNum,Name,Move JSON
https://www.serebii.net/pokedex-sm/244.shtml,244,Iron Head,,,258,Aqua Tail,"{""name"": Aqua Tail""}"
https://www.serebii.net/pokedex-sm/244.shtml,244,Iron Tail,,,258,Earth Power,"{""name"": Earth Power""}"
https://www.serebii.net/pokedex-sm/244.shtml,244,Laser Focus,,,258,Endeavor,"{""name"": Endeavor""}"
https://www.serebii.net/pokedex-sm/244.shtml,244,Snore,,,258,Icy Wind,"{""name"": Icy Wind""}"
https://www.serebii.net/pokedex-sm/244.shtml,244,Stomping Tantrum,,,258,Iron Tail,"{""name"": Iron Tail""}"
https://www.serebii.net/pokedex-sm/245.shtml,245,Icy Wind,,,258,Low Kick,"{""name"": Low Kick""}"
https://www.serebii.net/pokedex-sm/245.shtml,245,Iron Head,,,258,Snore,"{""name"": Snore""}"
https://www.serebii.net/pokedex-sm/245.shtml,245,Iron Tail,,,258,Superpower,"{""name"": Superpower""}"
https://www.serebii.net/pokedex-sm/245.shtml,245,Laser Focus,,,258,Uproar,"{""name"": Uproar""}"
https://www.serebii.net/pokedex-sm/245.shtml,245,Signal Beam,,,258,Water Pulse,"{""name"": Water Pulse""}"
https://www.serebii.net/pokedex-sm/245.shtml,245,Snore,,,259,Aqua Tail,"{""name"": Aqua Tail""}"
https://www.serebii.net/pokedex-sm/245.shtml,245,Tailwind,,,259,Earth Power,"{""name"": Earth Power""}"
https://www.serebii.net/pokedex-sm/245.shtml,245,Water Pulse,,,259,Endeavor,"{""name"": Endeavor""}"
https://www.serebii.net/pokedex-sm/246.shtml,246,Earth Power,,,259,Ice Punch,"{""name"": Ice Punch""}"
https://www.serebii.net/pokedex-sm/246.shtml,246,Iron Defense,,,259,Icy Wind,"{""name"": Icy Wind""}"
https://www.serebii.net/pokedex-sm/246.shtml,246,Iron Head,,,259,Iron Tail,"{""name"": Iron Tail""}"
https://www.serebii.net/pokedex-sm/246.shtml,246,Iron Tail,,,259,Low Kick,"{""name"": Low Kick""}"
https://www.serebii.net/pokedex-sm/246.shtml,246,Outrage,,,259,Snore,"{""name"": Snore""}"
https://www.serebii.net/pokedex-sm/246.shtml,246,Snore,,,259,Stealth Rock,"{""name"": Stealth Rock""}"
https://www.serebii.net/pokedex-sm/246.shtml,246,Spite,,,259,Superpower,"{""name"": Superpower""}"
https://www.serebii.net/pokedex-sm/246.shtml,246,Stealth Rock,,,259,Uproar,"{""name"": Uproar""}"
https://www.serebii.net/pokedex-sm/246.shtml,246,Superpower,,,259,Water Pulse,"{""name"": Water Pulse""}"
https://www.serebii.net/pokedex-sm/246.shtml,246,Uproar,,,260,Aqua Tail,"{""name"": Aqua Tail""}"
https://www.serebii.net/pokedex-sm/247.shtml,247,Earth Power,,,260,Earth Power,"{""name"": Earth Power""}"
https://www.serebii.net/pokedex-sm/247.shtml,247,Iron Defense,,,260,Endeavor,"{""name"": Endeavor""}"
https://www.serebii.net/pokedex-sm/247.shtml,247,Iron Head,,,260,Focus Punch,"{""name"": Focus Punch""}"
https://www.serebii.net/pokedex-sm/247.shtml,247,Iron Tail,,,260,Ice Punch,"{""name"": Ice Punch""}"
https://www.serebii.net/pokedex-sm/247.shtml,247,Outrage,,,260,Icy Wind,"{""name"": Icy Wind""}"
https://www.serebii.net/pokedex-sm/247.shtml,247,Snore,,,260,Iron Tail,"{""name"": Iron Tail""}"
https://www.serebii.net/pokedex-sm/247.shtml,247,Spite,,,260,Low Kick,"{""name"": Low Kick""}"
https://www.serebii.net/pokedex-sm/247.shtml,247,Stealth Rock,,,260,Outrage,"{""name"": Outrage""}"
https://www.serebii.net/pokedex-sm/247.shtml,247,Superpower,,,260,Snore,"{""name"": Snore""}"
https://www.serebii.net/pokedex-sm/247.shtml,247,Uproar,,,260,Stealth Rock,"{""name"": Stealth Rock""}"
https://www.serebii.net/pokedex-sm/248.shtml,248,Aqua Tail,,,260,Stomping Tantrum,"{""name"": Stomping Tantrum""}"
https://www.serebii.net/pokedex-sm/248.shtml,248,Block,,,260,Superpower,"{""name"": Superpower""}"
https://www.serebii.net/pokedex-sm/248.shtml,248,Dragon Pulse,,,260,Uproar,"{""name"": Uproar""}"
https://www.serebii.net/pokedex-sm/248.shtml,248,Earth Power,,,260,Water Pulse,"{""name"": Water Pulse""}"
https://www.serebii.net/pokedex-sm/248.shtml,248,Fire Punch,,,261,Covet,"{""name"": Covet""}"
https://www.serebii.net/pokedex-sm/248.shtml,248,Focus Punch,,,261,Foul Play,"{""name"": Foul Play""}"
https://www.serebii.net/pokedex-sm/248.shtml,248,Foul Play,,,261,Hyper Voice,"{""name"": Hyper Voice""}"
https://www.serebii.net/pokedex-sm/248.shtml,248,Ice Punch,,,261,Iron Tail,"{""name"": Iron Tail""}"
https://www.serebii.net/pokedex-sm/248.shtml,248,Iron Defense,,,261,Snatch,"{""name"": Snatch""}"
https://www.serebii.net/pokedex-sm/248.shtml,248,Iron Head,,,261,Snore,"{""name"": Snore""}"
https://www.serebii.net/pokedex-sm/248.shtml,248,Iron Tail,,,261,Spite,"{""name"": Spite""}"
https://www.serebii.net/pokedex-sm/248.shtml,248,Low Kick,,,261,Super Fang,"{""name"": Super Fang""}"
https://www.serebii.net/pokedex-sm/248.shtml,248,Outrage,,,261,Uproar,"{""name"": Uproar""}"
https://www.serebii.net/pokedex-sm/248.shtml,248,Shock Wave,,,262,Covet,"{""name"": Covet""}"
https://www.serebii.net/pokedex-sm/248.shtml,248,Snore,,,262,Foul Play,"{""name"": Foul Play""}"
https://www.serebii.net/pokedex-sm/248.shtml,248,Spite,,,262,Hyper Voice,"{""name"": Hyper Voice""}"
https://www.serebii.net/pokedex-sm/248.shtml,248,Stealth Rock,,,262,Iron Tail,"{""name"": Iron Tail""}"
https://www.serebii.net/pokedex-sm/248.shtml,248,Stomping Tantrum,,,262,Laser Focus,"{""name"": Laser Focus""}"
https://www.serebii.net/pokedex-sm/248.shtml,248,Superpower,,,262,Snatch,"{""name"": Snatch""}"
https://www.serebii.net/pokedex-sm/248.shtml,248,Thunder Punch,,,262,Snore,"{""name"": Snore""}"
https://www.serebii.net/pokedex-sm/248.shtml,248,Uproar,,,262,Spite,"{""name"": Spite""}"
https://www.serebii.net/pokedex-sm/248.shtml,248,Water Pulse,,,262,Super Fang,"{""name"": Super Fang""}"
https://www.serebii.net/pokedex-sm/249.shtml,249,Aqua Tail,,,262,Throat Chop,"{""name"": Throat Chop""}"
https://www.serebii.net/pokedex-sm/249.shtml,249,Defog,,,262,Uproar,"{""name"": Uproar""}"
https://www.serebii.net/pokedex-sm/249.shtml,249,Dragon Pulse,,,263,Covet,"{""name"": Covet""}"
https://www.serebii.net/pokedex-sm/249.shtml,249,Earth Power,,,263,Gunk Shot,"{""name"": Gunk Shot""}"
https://www.serebii.net/pokedex-sm/249.shtml,249,Giga Drain,,,263,Helping Hand,"{""name"": Helping Hand""}"
https://www.serebii.net/pokedex-sm/249.shtml,249,Hyper Voice,,,263,Hyper Voice,"{""name"": Hyper Voice""}"
https://www.serebii.net/pokedex-sm/249.shtml,249,Icy Wind,,,263,Icy Wind,"{""name"": Icy Wind""}"
https://www.serebii.net/pokedex-sm/249.shtml,249,Iron Head,,,263,Iron Tail,"{""name"": Iron Tail""}"
https://www.serebii.net/pokedex-sm/249.shtml,249,Iron Tail,,,263,Last Resort,"{""name"": Last Resort""}"
https://www.serebii.net/pokedex-sm/249.shtml,249,Laser Focus,,,263,Seed Bomb,"{""name"": Seed Bomb""}"
https://www.serebii.net/pokedex-sm/249.shtml,249,Shock Wave,,,263,Shock Wave,"{""name"": Shock Wave""}"
https://www.serebii.net/pokedex-sm/249.shtml,249,Signal Beam,,,263,Snore,"{""name"": Snore""}"
https://www.serebii.net/pokedex-sm/249.shtml,249,Skill Swap,,,263,Super Fang,"{""name"": Super Fang""}"
https://www.serebii.net/pokedex-sm/249.shtml,249,Sky Attack,,,263,Trick,"{""name"": Trick""}"
https://www.serebii.net/pokedex-sm/249.shtml,249,Snore,,,263,Water Pulse,"{""name"": Water Pulse""}"
https://www.serebii.net/pokedex-sm/249.shtml,249,Tailwind,,,264,Covet,"{""name"": Covet""}"
https://www.serebii.net/pokedex-sm/249.shtml,249,Telekinesis,,,264,Gunk Shot,"{""name"": Gunk Shot""}"
https://www.serebii.net/pokedex-sm/249.shtml,249,Trick,,,264,Helping Hand,"{""name"": Helping Hand""}"
https://www.serebii.net/pokedex-sm/249.shtml,249,Water Pulse,,,264,Hyper Voice,"{""name"": Hyper Voice""}"
https://www.serebii.net/pokedex-sm/249.shtml,249,Wonder Room,,,264,Icy Wind,"{""name"": Icy Wind""}"
https://www.serebii.net/pokedex-sm/249.shtml,249,Zen Headbutt,,,264,Iron Tail,"{""name"": Iron Tail""}"
https://www.serebii.net/pokedex-sm/250.shtml,250,Defog,,,264,Last Resort,"{""name"": Last Resort""}"
https://www.serebii.net/pokedex-sm/250.shtml,250,Earth Power,,,264,Seed Bomb,"{""name"": Seed Bomb""}"
https://www.serebii.net/pokedex-sm/250.shtml,250,Giga Drain,,,264,Shock Wave,"{""name"": Shock Wave""}"
https://www.serebii.net/pokedex-sm/250.shtml,250,Heat Wave,,,264,Snore,"{""name"": Snore""}"
https://www.serebii.net/pokedex-sm/250.shtml,250,Hyper Voice,,,264,Stomping Tantrum,"{""name"": Stomping Tantrum""}"
https://www.serebii.net/pokedex-sm/250.shtml,250,Iron Head,,,264,Super Fang,"{""name"": Super Fang""}"
https://www.serebii.net/pokedex-sm/250.shtml,250,Laser Focus,,,264,Throat Chop,"{""name"": Throat Chop""}"
https://www.serebii.net/pokedex-sm/250.shtml,250,Shock Wave,,,264,Trick,"{""name"": Trick""}"
https://www.serebii.net/pokedex-sm/250.shtml,250,Signal Beam,,,264,Water Pulse,"{""name"": Water Pulse""}"
https://www.serebii.net/pokedex-sm/250.shtml,250,Sky Attack,,,265,Bug Bite,"{""name"": Bug Bite""}"
https://www.serebii.net/pokedex-sm/250.shtml,250,Snore,,,265,Electroweb,"{""name"": Electroweb""}"
https://www.serebii.net/pokedex-sm/250.shtml,250,Tailwind,,,265,Snore,"{""name"": Snore""}"
https://www.serebii.net/pokedex-sm/250.shtml,250,Zen Headbutt,,,266,Bug Bite,"{""name"": Bug Bite""}"
https://www.serebii.net/pokedex-sm/251.shtml,251,Ally Switch,,,266,Electroweb,"{""name"": Electroweb""}"
https://www.serebii.net/pokedex-sm/251.shtml,251,Earth Power,,,266,Iron Defense,"{""name"": Iron Defense""}"
https://www.serebii.net/pokedex-sm/251.shtml,251,Giga Drain,,,267,Bug Bite,"{""name"": Bug Bite""}"
https://www.serebii.net/pokedex-sm/251.shtml,251,Heal Bell,,,267,Defog,"{""name"": Defog""}"
https://www.serebii.net/pokedex-sm/251.shtml,251,Helping Hand,,,267,Electroweb,"{""name"": Electroweb""}"
https://www.serebii.net/pokedex-sm/251.shtml,251,Laser Focus,,,267,Giga Drain,"{""name"": Giga Drain""}"
https://www.serebii.net/pokedex-sm/251.shtml,251,Last Resort,,,267,Laser Focus,"{""name"": Laser Focus""}"
https://www.serebii.net/pokedex-sm/251.shtml,251,Magic Coat,,,267,Signal Beam,"{""name"": Signal Beam""}"
https://www.serebii.net/pokedex-sm/251.shtml,251,Magic Room,,,267,Snore,"{""name"": Snore""}"
https://www.serebii.net/pokedex-sm/251.shtml,251,Seed Bomb,,,267,Tailwind,"{""name"": Tailwind""}"
https://www.serebii.net/pokedex-sm/251.shtml,251,Shock Wave,,,268,Bug Bite,"{""name"": Bug Bite""}"
https://www.serebii.net/pokedex-sm/251.shtml,251,Signal Beam,,,268,Electroweb,"{""name"": Electroweb""}"
https://www.serebii.net/pokedex-sm/251.shtml,251,Skill Swap,,,268,Iron Defense,"{""name"": Iron Defense""}"
https://www.serebii.net/pokedex-sm/251.shtml,251,Snore,,,269,Bug Bite,"{""name"": Bug Bite""}"
https://www.serebii.net/pokedex-sm/251.shtml,251,Stealth Rock,,,269,Defog,"{""name"": Defog""}"
https://www.serebii.net/pokedex-sm/251.shtml,251,Synthesis,,,269,Electroweb,"{""name"": Electroweb""}"
https://www.serebii.net/pokedex-sm/251.shtml,251,Telekinesis,,,269,Giga Drain,"{""name"": Giga Drain""}"
https://www.serebii.net/pokedex-sm/251.shtml,251,Trick,,,269,Laser Focus,"{""name"": Laser Focus""}"
https://www.serebii.net/pokedex-sm/251.shtml,251,Uproar,,,269,Signal Beam,"{""name"": Signal Beam""}"
https://www.serebii.net/pokedex-sm/251.shtml,251,Water Pulse,,,269,Snore,"{""name"": Snore""}"
https://www.serebii.net/pokedex-sm/251.shtml,251,Wonder Room,,,269,Tailwind,"{""name"": Tailwind""}"
https://www.serebii.net/pokedex-sm/251.shtml,251,Worry Seed,,,270,Giga Drain,"{""name"": Giga Drain""}"
https://www.serebii.net/pokedex-sm/251.shtml,251,Zen Headbutt,,,270,Icy Wind,"{""name"": Icy Wind""}"
https://www.serebii.net/pokedex-sm/252.shtml,252,Drain Punch,,,270,Seed Bomb,"{""name"": Seed Bomb""}"
https://www.serebii.net/pokedex-sm/252.shtml,252,Endeavor,,,270,Snore,"{""name"": Snore""}"
https://www.serebii.net/pokedex-sm/252.shtml,252,Focus Punch,,,270,Synthesis,"{""name"": Synthesis""}"
https://www.serebii.net/pokedex-sm/252.shtml,252,Giga Drain,,,270,Uproar,"{""name"": Uproar""}"
https://www.serebii.net/pokedex-sm/252.shtml,252,Iron Tail,,,270,Water Pulse,"{""name"": Water Pulse""}"
https://www.serebii.net/pokedex-sm/252.shtml,252,Low Kick,,,270,Zen Headbutt,"{""name"": Zen Headbutt""}"
https://www.serebii.net/pokedex-sm/252.shtml,252,Seed Bomb,,,271,Drain Punch,"{""name"": Drain Punch""}"
https://www.serebii.net/pokedex-sm/252.shtml,252,Snore,,,271,Fire Punch,"{""name"": Fire Punch""}"
https://www.serebii.net/pokedex-sm/252.shtml,252,Synthesis,,,271,Giga Drain,"{""name"": Giga Drain""}"
https://www.serebii.net/pokedex-sm/252.shtml,252,Thunder Punch,,,271,Hyper Voice,"{""name"": Hyper Voice""}"
https://www.serebii.net/pokedex-sm/252.shtml,252,Worry Seed,,,271,Ice Punch,"{""name"": Ice Punch""}"
https://www.serebii.net/pokedex-sm/253.shtml,253,Drain Punch,,,271,Icy Wind,"{""name"": Icy Wind""}"
https://www.serebii.net/pokedex-sm/253.shtml,253,Endeavor,,,271,Knock Off,"{""name"": Knock Off""}"
https://www.serebii.net/pokedex-sm/253.shtml,253,Focus Punch,,,271,Seed Bomb,"{""name"": Seed Bomb""}"
https://www.serebii.net/pokedex-sm/253.shtml,253,Giga Drain,,,271,Snore,"{""name"": Snore""}"
https://www.serebii.net/pokedex-sm/253.shtml,253,Iron Tail,,,271,Synthesis,"{""name"": Synthesis""}"
https://www.serebii.net/pokedex-sm/253.shtml,253,Low Kick,,,271,Thunder Punch,"{""name"": Thunder Punch""}"
https://www.serebii.net/pokedex-sm/253.shtml,253,Seed Bomb,,,271,Uproar,"{""name"": Uproar""}"
https://www.serebii.net/pokedex-sm/253.shtml,253,Snore,,,271,Water Pulse,"{""name"": Water Pulse""}"
https://www.serebii.net/pokedex-sm/253.shtml,253,Synthesis,,,271,Zen Headbutt,"{""name"": Zen Headbutt""}"
https://www.serebii.net/pokedex-sm/253.shtml,253,Thunder Punch,,,272,Drain Punch,"{""name"": Drain Punch""}"
https://www.serebii.net/pokedex-sm/253.shtml,253,Worry Seed,,,272,Fire Punch,"{""name"": Fire Punch""}"
https://www.serebii.net/pokedex-sm/254.shtml,254,Dragon Pulse,,,272,Focus Punch,"{""name"": Focus Punch""}"
https://www.serebii.net/pokedex-sm/254.shtml,254,Drain Punch,,,272,Giga Drain,"{""name"": Giga Drain""}"
https://www.serebii.net/pokedex-sm/254.shtml,254,Dual Chop,,,272,Hyper Voice,"{""name"": Hyper Voice""}"
https://www.serebii.net/pokedex-sm/254.shtml,254,Endeavor,,,272,Ice Punch,"{""name"": Ice Punch""}"
https://www.serebii.net/pokedex-sm/254.shtml,254,Focus Punch,,,272,Icy Wind,"{""name"": Icy Wind""}"
https://www.serebii.net/pokedex-sm/254.shtml,254,Giga Drain,,,272,Knock Off,"{""name"": Knock Off""}"
https://www.serebii.net/pokedex-sm/254.shtml,254,Iron Tail,,,272,Seed Bomb,"{""name"": Seed Bomb""}"
https://www.serebii.net/pokedex-sm/254.shtml,254,Laser Focus,,,272,Snore,"{""name"": Snore""}"
https://www.serebii.net/pokedex-sm/254.shtml,254,Low Kick,,,272,Synthesis,"{""name"": Synthesis""}"
https://www.serebii.net/pokedex-sm/254.shtml,254,Outrage,,,272,Thunder Punch,"{""name"": Thunder Punch""}"
https://www.serebii.net/pokedex-sm/254.shtml,254,Seed Bomb,,,272,Uproar,"{""name"": Uproar""}"
https://www.serebii.net/pokedex-sm/254.shtml,254,Snore,,,272,Water Pulse,"{""name"": Water Pulse""}"
https://www.serebii.net/pokedex-sm/254.shtml,254,Synthesis,,,272,Zen Headbutt,"{""name"": Zen Headbutt""}"
https://www.serebii.net/pokedex-sm/254.shtml,254,Throat Chop,,,273,Defog,"{""name"": Defog""}"
https://www.serebii.net/pokedex-sm/254.shtml,254,Thunder Punch,,,273,Foul Play,"{""name"": Foul Play""}"
https://www.serebii.net/pokedex-sm/254.shtml,254,Worry Seed,,,273,Giga Drain,"{""name"": Giga Drain""}"
https://www.serebii.net/pokedex-sm/255.shtml,255,Bounce,,,273,Seed Bomb,"{""name"": Seed Bomb""}"
https://www.serebii.net/pokedex-sm/255.shtml,255,Defog,,,273,Snore,"{""name"": Snore""}"
https://www.serebii.net/pokedex-sm/255.shtml,255,Heat Wave,,,273,Spite,"{""name"": Spite""}"
https://www.serebii.net/pokedex-sm/255.shtml,255,Helping Hand,,,273,Synthesis,"{""name"": Synthesis""}"
https://www.serebii.net/pokedex-sm/255.shtml,255,Last Resort,,,273,Worry Seed,"{""name"": Worry Seed""}"
https://www.serebii.net/pokedex-sm/255.shtml,255,Low Kick,,,274,Defog,"{""name"": Defog""}"
https://www.serebii.net/pokedex-sm/255.shtml,255,Snore,,,274,Foul Play,"{""name"": Foul Play""}"
https://www.serebii.net/pokedex-sm/256.shtml,256,Bounce,,,274,Giga Drain,"{""name"": Giga Drain""}"
https://www.serebii.net/pokedex-sm/256.shtml,256,Defog,,,274,Low Kick,"{""name"": Low Kick""}"
https://www.serebii.net/pokedex-sm/256.shtml,256,Dual Chop,,,274,Seed Bomb,"{""name"": Seed Bomb""}"
https://www.serebii.net/pokedex-sm/256.shtml,256,Fire Punch,,,274,Snore,"{""name"": Snore""}"
https://www.serebii.net/pokedex-sm/256.shtml,256,Focus Punch,,,274,Spite,"{""name"": Spite""}"
https://www.serebii.net/pokedex-sm/256.shtml,256,Heat Wave,,,274,Synthesis,"{""name"": Synthesis""}"
https://www.serebii.net/pokedex-sm/256.shtml,256,Helping Hand,,,274,Worry Seed,"{""name"": Worry Seed""}"
https://www.serebii.net/pokedex-sm/256.shtml,256,Last Resort,,,275,Bounce,"{""name"": Bounce""}"
https://www.serebii.net/pokedex-sm/256.shtml,256,Low Kick,,,275,Defog,"{""name"": Defog""}"
https://www.serebii.net/pokedex-sm/256.shtml,256,Snore,,,275,Foul Play,"{""name"": Foul Play""}"
https://www.serebii.net/pokedex-sm/256.shtml,256,Thunder Punch,,,275,Giga Drain,"{""name"": Giga Drain""}"
https://www.serebii.net/pokedex-sm/257.shtml,257,Bounce,,,275,Icy Wind,"{""name"": Icy Wind""}"
https://www.serebii.net/pokedex-sm/257.shtml,257,Defog,,,275,Knock Off,"{""name"": Knock Off""}"
https://www.serebii.net/pokedex-sm/257.shtml,257,Dual Chop,,,275,Low Kick,"{""name"": Low Kick""}"
https://www.serebii.net/pokedex-sm/257.shtml,257,Fire Punch,,,275,Seed Bomb,"{""name"": Seed Bomb""}"
https://www.serebii.net/pokedex-sm/257.shtml,257,Focus Punch,,,275,Snore,"{""name"": Snore""}"
https://www.serebii.net/pokedex-sm/257.shtml,257,Heat Wave,,,275,Spite,"{""name"": Spite""}"
https://www.serebii.net/pokedex-sm/257.shtml,257,Helping Hand,,,275,Synthesis,"{""name"": Synthesis""}"
https://www.serebii.net/pokedex-sm/257.shtml,257,Knock Off,,,275,Tailwind,"{""name"": Tailwind""}"
https://www.serebii.net/pokedex-sm/257.shtml,257,Laser Focus,,,275,Throat Chop,"{""name"": Throat Chop""}"
https://www.serebii.net/pokedex-sm/257.shtml,257,Last Resort,,,275,Worry Seed,"{""name"": Worry Seed""}"
https://www.serebii.net/pokedex-sm/257.shtml,257,Low Kick,,,276,Defog,"{""name"": Defog""}"
https://www.serebii.net/pokedex-sm/257.shtml,257,Role Play,,,276,Endeavor,"{""name"": Endeavor""}"
https://www.serebii.net/pokedex-sm/257.shtml,257,Snore,,,276,Heat Wave,"{""name"": Heat Wave""}"
https://www.serebii.net/pokedex-sm/257.shtml,257,Superpower,,,276,Sky Attack,"{""name"": Sky Attack""}"
https://www.serebii.net/pokedex-sm/257.shtml,257,Thunder Punch,,,276,Snore,"{""name"": Snore""}"
https://www.serebii.net/pokedex-sm/258.shtml,258,Aqua Tail,,,276,Tailwind,"{""name"": Tailwind""}"
https://www.serebii.net/pokedex-sm/258.shtml,258,Earth Power,,,277,Defog,"{""name"": Defog""}"
https://www.serebii.net/pokedex-sm/258.shtml,258,Endeavor,,,277,Endeavor,"{""name"": Endeavor""}"
https://www.serebii.net/pokedex-sm/258.shtml,258,Icy Wind,,,277,Heat Wave,"{""name"": Heat Wave""}"
https://www.serebii.net/pokedex-sm/258.shtml,258,Iron Tail,,,277,Laser Focus,"{""name"": Laser Focus""}"
https://www.serebii.net/pokedex-sm/258.shtml,258,Low Kick,,,277,Sky Attack,"{""name"": Sky Attack""}"
https://www.serebii.net/pokedex-sm/258.shtml,258,Snore,,,277,Snore,"{""name"": Snore""}"
https://www.serebii.net/pokedex-sm/258.shtml,258,Superpower,,,277,Tailwind,"{""name"": Tailwind""}"
https://www.serebii.net/pokedex-sm/258.shtml,258,Uproar,,,278,Defog,"{""name"": Defog""}"
https://www.serebii.net/pokedex-sm/258.shtml,258,Water Pulse,,,278,Icy Wind,"{""name"": Icy Wind""}"
https://www.serebii.net/pokedex-sm/259.shtml,259,Aqua Tail,,,278,Knock Off,"{""name"": Knock Off""}"
https://www.serebii.net/pokedex-sm/259.shtml,259,Earth Power,,,278,Liquidation,"{""name"": Liquidation""}"
https://www.serebii.net/pokedex-sm/259.shtml,259,Endeavor,,,278,Shock Wave,"{""name"": Shock Wave""}"
https://www.serebii.net/pokedex-sm/259.shtml,259,Ice Punch,,,278,Sky Attack,"{""name"": Sky Attack""}"
https://www.serebii.net/pokedex-sm/259.shtml,259,Icy Wind,,,278,Snore,"{""name"": Snore""}"
https://www.serebii.net/pokedex-sm/259.shtml,259,Iron Tail,,,278,Tailwind,"{""name"": Tailwind""}"
https://www.serebii.net/pokedex-sm/259.shtml,259,Low Kick,,,278,Uproar,"{""name"": Uproar""}"
https://www.serebii.net/pokedex-sm/259.shtml,259,Snore,,,278,Water Pulse,"{""name"": Water Pulse""}"
https://www.serebii.net/pokedex-sm/259.shtml,259,Stealth Rock,,,279,Defog,"{""name"": Defog""}"
https://www.serebii.net/pokedex-sm/259.shtml,259,Superpower,,,279,Gunk Shot,"{""name"": Gunk Shot""}"
https://www.serebii.net/pokedex-sm/259.shtml,259,Uproar,,,279,Icy Wind,"{""name"": Icy Wind""}"
https://www.serebii.net/pokedex-sm/259.shtml,259,Water Pulse,,,279,Knock Off,"{""name"": Knock Off""}"
https://www.serebii.net/pokedex-sm/260.shtml,260,Aqua Tail,,,279,Liquidation,"{""name"": Liquidation""}"
https://www.serebii.net/pokedex-sm/260.shtml,260,Earth Power,,,279,Seed Bomb,"{""name"": Seed Bomb""}"
https://www.serebii.net/pokedex-sm/260.shtml,260,Endeavor,,,279,Shock Wave,"{""name"": Shock Wave""}"
https://www.serebii.net/pokedex-sm/260.shtml,260,Focus Punch,,,279,Sky Attack,"{""name"": Sky Attack""}"
https://www.serebii.net/pokedex-sm/260.shtml,260,Ice Punch,,,279,Snore,"{""name"": Snore""}"
https://www.serebii.net/pokedex-sm/260.shtml,260,Icy Wind,,,279,Tailwind,"{""name"": Tailwind""}"
https://www.serebii.net/pokedex-sm/260.shtml,260,Iron Tail,,,279,Uproar,"{""name"": Uproar""}"
https://www.serebii.net/pokedex-sm/260.shtml,260,Low Kick,,,279,Water Pulse,"{""name"": Water Pulse""}"
https://www.serebii.net/pokedex-sm/260.shtml,260,Outrage,,,280,Ally Switch,"{""name"": Ally Switch""}"
https://www.serebii.net/pokedex-sm/260.shtml,260,Snore,,,280,Fire Punch,"{""name"": Fire Punch""}"
https://www.serebii.net/pokedex-sm/260.shtml,260,Stealth Rock,,,280,Helping Hand,"{""name"": Helping Hand""}"
https://www.serebii.net/pokedex-sm/260.shtml,260,Stomping Tantrum,,,280,Hyper Voice,"{""name"": Hyper Voice""}"
https://www.serebii.net/pokedex-sm/260.shtml,260,Superpower,,,280,Ice Punch,"{""name"": Ice Punch""}"
https://www.serebii.net/pokedex-sm/260.shtml,260,Uproar,,,280,Icy Wind,"{""name"": Icy Wind""}"
https://www.serebii.net/pokedex-sm/260.shtml,260,Water Pulse,,,280,Magic Coat,"{""name"": Magic Coat""}"
https://www.serebii.net/pokedex-sm/261.shtml,261,Covet,,,280,Magic Room,"{""name"": Magic Room""}"
https://www.serebii.net/pokedex-sm/261.shtml,261,Foul Play,,,280,Pain Split,"{""name"": Pain Split""}"
https://www.serebii.net/pokedex-sm/261.shtml,261,Hyper Voice,,,280,Recycle,"{""name"": Recycle""}"
https://www.serebii.net/pokedex-sm/261.shtml,261,Iron Tail,,,280,Shock Wave,"{""name"": Shock Wave""}"
https://www.serebii.net/pokedex-sm/261.shtml,261,Snatch,,,280,Signal Beam,"{""name"": Signal Beam""}"
https://www.serebii.net/pokedex-sm/261.shtml,261,Snore,,,280,Skill Swap,"{""name"": Skill Swap""}"
https://www.serebii.net/pokedex-sm/261.shtml,261,Spite,,,280,Snatch,"{""name"": Snatch""}"
https://www.serebii.net/pokedex-sm/261.shtml,261,Super Fang,,,280,Snore,"{""name"": Snore""}"
https://www.serebii.net/pokedex-sm/261.shtml,261,Uproar,,,280,Telekinesis,"{""name"": Telekinesis""}"
https://www.serebii.net/pokedex-sm/262.shtml,262,Covet,,,280,Thunder Punch,"{""name"": Thunder Punch""}"
https://www.serebii.net/pokedex-sm/262.shtml,262,Foul Play,,,280,Trick,"{""name"": Trick""}"
https://www.serebii.net/pokedex-sm/262.shtml,262,Hyper Voice,,,280,Wonder Room,"{""name"": Wonder Room""}"
https://www.serebii.net/pokedex-sm/262.shtml,262,Iron Tail,,,280,Zen Headbutt,"{""name"": Zen Headbutt""}"
https://www.serebii.net/pokedex-sm/262.shtml,262,Laser Focus,,,281,Ally Switch,"{""name"": Ally Switch""}"
https://www.serebii.net/pokedex-sm/262.shtml,262,Snatch,,,281,Fire Punch,"{""name"": Fire Punch""}"
https://www.serebii.net/pokedex-sm/262.shtml,262,Snore,,,281,Helping Hand,"{""name"": Helping Hand""}"
https://www.serebii.net/pokedex-sm/262.shtml,262,Spite,,,281,Hyper Voice,"{""name"": Hyper Voice""}"
https://www.serebii.net/pokedex-sm/262.shtml,262,Super Fang,,,281,Ice Punch,"{""name"": Ice Punch""}"
https://www.serebii.net/pokedex-sm/262.shtml,262,Throat Chop,,,281,Icy Wind,"{""name"": Icy Wind""}"
https://www.serebii.net/pokedex-sm/262.shtml,262,Uproar,,,281,Magic Coat,"{""name"": Magic Coat""}"
https://www.serebii.net/pokedex-sm/263.shtml,263,Covet,,,281,Magic Room,"{""name"": Magic Room""}"
